tiempo;error;integral;derivada
57936;0;0;0
57942;0;0;0
57948;0;0;0
57957;0;0;0
57963;7;1;0
57969;0;1;0
57975;0;1;0
57981;0;1;0
57987;0;2;0
57993;7;4;0
57999;0;5;-18
58005;0;5;-18
58011;7;7;-18
58017;7;8;-18
58023;0;8;-18
58029;7;9;-18
58035;0;10;21
58041;0;10;21
58047;0;10;21
58053;0;10;21
58059;0;10;21
58065;0;10;-23
58071;0;10;-23
58077;0;10;-23
58083;0;10;-23
58089;0;10;-23
58095;0;10;-11
58101;0;10;-10
58107;0;10;-9
58113;0;10;-8
58119;0;10;-8
58125;0;10;-7
58131;0;10;-7
58137;0;10;-6
58143;0;10;-6
58149;0;10;-5
58155;0;10;-5
58161;0;10;-5
58167;0;10;-5
58173;0;10;-4
58179;0;10;-4
58185;0;10;-4
58188;0;10;-4
58194;0;10;-4
58200;0;10;-4
58206;0;10;-4
58212;7;11;4
58218;0;11;4
58224;0;11;4
58230;0;11;4
58236;0;11;4
58242;0;11;4
58248;7;12;-21
58254;0;12;-21
58260;0;12;-21
58266;0;12;-21
58272;0;12;-21
58278;0;12;-10
58284;0;12;-9
58290;0;12;-8
58296;0;12;-8
58302;7;13;12
58308;0;13;12
58314;0;13;12
58320;7;14;12
58326;0;14;12
58332;0;14;12
58338;0;14;-21
58344;0;14;-21
58350;0;14;-21
58356;0;14;-21
58362;0;14;-21
58368;0;14;-10
58374;0;14;-9
58380;0;14;-8
58386;0;14;-8
58392;0;14;-7
58398;0;14;-7
58404;0;14;-6
58410;0;14;-6
58416;0;14;-6
58422;0;14;-5
58428;0;14;-5
58434;0;14;-5
58440;0;14;-5
58446;0;14;-4
58452;0;14;-4
58458;0;14;-4
58464;0;14;-4
58470;0;14;-4
58476;0;14;-4
58482;0;14;-3
58488;0;14;-3
58494;0;14;-3
58500;0;14;-3
58506;0;14;-3
58512;0;14;-3
58518;0;14;-3
58524;0;14;-3
58530;0;14;-3
58536;0;14;-2
58542;0;14;-2
58548;0;14;-2
58554;0;14;-2
58560;0;15;3
58566;0;15;3
58569;7;16;3
58575;0;16;3
58581;0;16;3
58587;0;16;3
58593;0;16;-21
58599;0;16;-21
58605;0;16;-21
58611;0;16;-21
58617;7;17;-21
58623;0;17;-10
58629;0;17;-9
58635;0;17;-8
58641;0;17;-8
58647;0;17;-7
58653;0;17;-7
58659;0;17;-6
58665;0;17;-6
58671;0;17;-6
58677;0;17;-5
58683;0;17;-5
58689;0;17;-5
58695;0;17;-5
58701;0;17;-4
58704;0;17;-4
58710;0;17;-4
58716;0;17;-4
58722;0;17;-4
58725;0;17;-4
58731;0;17;-4
58737;0;17;-3
58743;0;17;-3
58749;0;17;-3
58755;0;17;-3
58761;0;17;-3
58767;0;17;-3
58770;0;17;-3
58776;0;17;-3
58782;0;17;-3
58788;0;17;-3
58794;0;17;-2
58800;0;17;-2
58806;0;17;-2
58812;0;17;-2
58821;0;17;-2
58827;0;17;-2
58833;0;17;-2
58839;0;17;-2
58845;0;17;-2
58851;0;17;-2
58857;0;17;-2
58863;0;17;-2
58869;0;17;-2
58875;0;17;-2
58881;0;17;-2
58887;0;17;-2
58893;0;17;-2
58899;0;17;-2
58905;0;17;-2
58911;0;17;-1
58917;0;17;-1
58923;0;17;-1
58929;0;17;-1
58935;0;17;-1
58941;0;17;-1
58947;7;18;1
58950;0;18;1
58956;0;18;1
58962;0;18;1
58968;0;18;1
58974;0;18;1
58980;0;18;-21
58986;0;18;-21
58992;0;18;-21
58998;0;18;-21
59004;0;18;-21
59010;0;18;-21
59016;0;18;-10
59022;0;19;17
59028;0;19;17
59034;0;19;17
59040;0;19;17
59046;0;19;17
59052;0;19;-21
59058;0;19;-21
59064;0;19;-21
59070;0;19;-21
59076;0;19;-21
59082;0;19;-21
59088;0;19;-10
59094;0;19;-9
59100;0;19;-8
59106;0;19;-8
59112;0;19;-7
59118;0;19;-7
59124;0;19;-6
59130;0;19;-6
59136;0;19;-5
59142;0;19;-5
59148;0;19;-5
59157;0;19;-5
59163;0;19;-4
59169;0;19;-4
59175;0;20;5
59181;0;20;5
59187;0;20;5
59193;0;20;5
59199;0;20;5
59205;0;20;-21
59211;7;21;-21
59217;0;21;-21
59223;0;21;-21
59229;0;21;-21
59235;7;22;-21
59241;0;22;-10
59247;7;23;16
59253;0;23;16
59259;0;23;16
59265;0;23;16
59271;0;23;16
59277;0;23;16
59283;0;23;-21
59286;0;23;-21
59292;0;23;-21
59298;0;23;-21
59304;0;23;-21
59310;0;23;-11
59316;0;23;-10
59319;0;23;-9
59325;0;23;-8
59331;7;25;14
59337;0;25;14
59343;0;25;14
59349;0;26;14
59355;0;27;14
59361;0;27;-21
59367;0;27;-21
59373;0;27;-21
59379;0;27;-21
59385;0;27;-21
59391;0;27;-21
59397;0;27;-10
59406;0;27;-8
59412;0;27;-8
59418;0;27;-7
59424;0;27;-7
59430;0;27;-6
59439;0;28;9
59445;0;28;9
59451;0;28;9
59457;7;29;9
59463;0;29;9
59472;0;29;-21
59478;0;29;-21
59484;0;29;-21
59490;0;30;-21
59496;7;32;-21
59505;7;35;21
59511;7;37;21
59517;7;39;21
59523;7;41;21
59529;7;43;11
59535;7;45;10
59541;7;47;9
59547;0;47;-15
59553;0;47;-15
59559;0;47;-15
59565;0;47;-15
59571;0;47;-15
59577;0;47;-8
59583;0;47;-8
59589;0;47;-7
59595;0;47;-7
59601;0;47;-6
59607;0;47;-6
59616;0;47;-5
59622;0;47;-5
59628;0;47;-5
59634;0;47;-5
59640;0;47;-4
59649;0;47;-4
59655;0;47;-4
59661;7;48;5
59667;7;49;5
59673;7;51;5
59679;7;53;5
59685;7;55;5
59691;7;57;5
59697;7;59;4
59703;0;60;-16
59709;0;61;-16
59715;0;61;-16
59721;0;61;-16
59730;0;61;-16
59736;0;61;-9
59742;0;61;-8
59751;0;61;-7
59757;0;61;-7
59763;0;61;-6
59769;0;61;-6
59775;0;61;-6
59784;0;61;-5
59790;0;61;-5
59796;0;61;-5
59802;0;61;-4
59808;7;63;6
59814;7;65;6
59820;7;67;6
59823;7;68;6
59829;7;70;6
59835;7;72;5
59841;7;74;5
59847;7;76;4
59853;0;77;-14
59859;0;77;-14
59865;0;77;-14
59871;0;77;-14
59877;0;77;-14
59883;0;77;-14
59889;0;77;-8
59895;0;77;-7
59901;0;77;-7
59907;0;77;-6
59913;0;77;-6
59919;0;77;-6
59925;0;77;-5
59931;0;77;-5
59937;0;77;-5
59943;0;77;-5
59949;0;77;-4
59955;7;78;6
59964;7;80;6
59970;7;82;6
59976;7;84;6
59982;7;86;6
59988;7;88;5
59997;7;91;4
60003;7;93;4
60009;0;94;-12
60015;0;94;-12
60021;0;94;-12
60027;0;94;-12
60033;0;94;-12
60039;0;94;-12
60045;0;94;-7
60051;0;94;-7
60057;0;94;-6
60060;0;94;-6
60066;0;94;-6
60072;0;94;-5
60078;0;94;-5
60087;0;94;-5
60093;0;94;-5
60099;0;94;-4
60105;0;94;-4
60111;0;94;-4
60114;0;94;-4
60120;0;94;-4
60126;0;94;-4
60132;0;94;-3
60138;0;94;-3
60144;0;94;-3
60150;0;94;-3
60156;0;94;-3
60165;0;94;-3
60171;0;94;-3
60177;0;94;-3
