tiempo;error;tiempoDev;derivada
16518;-15;14;-57
16554;-23;15;-53
16590;-31;19;-42
16626;-39;12;-66
16662;-39;24;-33
16698;-39;36;-22
16731;-39;47;-17
16767;-31;49;16
16800;-23;19;42
16833;-23;30;26
16869;-15;30;26
16902;-7;17;47
16932;-7;27;29
16962;0;25;28
16992;7;18;38
17022;7;28;25
17052;15;28;28
17082;15;38;21
17115;15;49;16
17145;15;59;13
17178;15;70;11
17208;15;80;10
17241;15;91;8
17268;7;73;-10
17301;7;84;-9
17331;7;94;-8
17358;7;103;-7
17391;0;45;-15
17421;-7;20;-35
17457;-7;32;-21
17490;-7;43;-16
17523;-7;54;-12
17556;-7;65;-10
17589;-7;76;-9
17622;-7;87;-8
17652;-7;97;-7
17685;-7;108;-6
17718;-7;119;-5
17751;-7;130;-5
17787;-7;142;-4
17820;-7;153;-4
17853;-7;164;-4
17886;-7;175;-4
17919;-7;186;-3
17955;-7;198;-3
17988;-7;209;-3
18021;-7;220;-3
18039;-7;226;-3
18054;-7;231;-3
18087;-7;242;-2
18123;-7;254;-2
18189;-7;276;-2
18222;-7;287;-2
18255;-7;298;-2
18291;-7;310;-2
18324;-7;321;-2
18357;-7;332;-2
18390;-7;343;-2
18423;-7;354;-1
18459;-7;366;-1
18492;-7;377;-1
18525;-7;388;-1
18558;-7;399;-1
18591;-7;410;-1
18627;-7;422;-1
18660;-7;433;-1
18693;-7;444;-1
18726;-7;455;-1
18759;-7;466;-1
18795;-7;478;-1
18828;-7;489;-1
18861;-7;500;-1
18894;-7;511;-1
18927;-7;522;-1
18963;-7;534;-1
18996;-7;545;-1
19029;-7;556;-1
19062;-7;567;-1
19095;-7;578;-1
19131;-7;590;-1
19164;-7;601;-1
19197;-7;612;-1
19230;-7;623;-1
19263;-7;634;-1
19299;-7;646;-1
19332;-7;657;-1
19365;-7;668;-1
19398;-7;679;-1
19431;-7;690;-1
19467;-7;702;0
19497;-7;712;0
19530;-7;723;0
19560;-7;733;0
19593;-7;744;0
19623;-7;754;0
19656;-7;765;0
19686;-7;775;0
19719;-7;786;0
19749;-7;796;0
19782;-7;807;0
19812;-7;817;0
19845;-7;828;0
19875;-7;838;0
19908;-7;849;0
19938;-7;859;0
19971;-7;870;0
20001;-7;880;0
20034;-7;891;0
20064;-7;901;0
20097;-7;912;0
20127;-7;922;0
20160;-7;933;0
20190;-7;943;0
20223;-7;954;0
20253;-7;964;0
20286;-7;975;0
20316;-7;985;0
20349;-7;996;0
20379;-7;1006;0
20415;-7;1018;0
20448;-7;1029;0
20481;-7;1040;0
20514;-7;1051;0
20547;-7;1062;0
20583;-7;1074;0
20616;-7;1085;0
20649;-7;1096;0
20682;-7;1107;0
20715;-7;1118;0
20751;-7;1130;0
20784;-7;1141;0
20817;-7;1152;0
20850;-7;1163;0
20883;-7;1174;0
20919;-7;1186;0
20952;-7;1197;0
20985;-7;1208;0
21018;-7;1219;0
21051;-7;1230;0
21087;-7;1242;0
21120;-7;1253;0
21153;-7;1264;0
21186;-7;1275;0
21219;-7;1286;0
21255;-7;1298;0
21288;-7;1309;0
21321;-7;1320;0
21354;-7;1331;0
21387;-7;1342;0
21423;-7;1354;0
21456;-7;1365;0
21489;7;4;175
21519;78;1;800
21552;256;1;1500
21588;529;1;2000
21624;744;1;1000
21660;876;1;800
21693;940;1;200
21726;974;1;200
21759;986;2;50
21792;987;3;-33
21825;980;1;-200
21861;958;1;-200
21897;898;1;-600
21933;794;1;-1000
21972;594;1;-1200
22008;323;1;-2300
22047;-7;1;-3000
22083;-309;1;-2300
22125;-600;1;-1900
22164;-794;1;-900
22203;-901;1;-300
22239;-953;1;-200
22278;-974;2;-100
22314;-975;6;33
22347;-966;2;100
22383;-938;1;200
22419;-872;1;800
22455;-744;1;1100
22494;-542;1;1300
22533;-256;1;3000
22569;39;1;2400
22605;323;1;2200
22641;562;1;2000
22674;734;1;1600
22710;848;1;800
22743;911;1;300
22776;943;1;300
22812;955;5;40
22842;951;5;-40
22878;926;1;-300
22914;872;1;-800
22950;775;1;-1500
22986;625;1;-1200
23025;375;1;-2200
23064;86;1;-2300
23100;-202;1;-2300
23139;-474;1;-2100
23178;-684;1;-1700
23220;-831;1;-900
23256;-894;1;-300
23295;-929;4;-75
23331;-938;7;-42
23367;-923;2;150
23403;-880;1;700
23439;-799;1;1000
23475;-673;1;1700
23511;-481;1;2100
23550;-233;1;1500
23586;39;1;2400
23622;301;1;1500
23658;529;1;2000
23694;695;1;1100
23730;804;1;500
23763;872;2;400
23796;898;3;133
23829;908;7;57
23862;898;3;-100
23898;860;1;-400
23931;794;1;-1000
23970;667;1;-1100
24009;474;1;-1400
24045;241;1;-2200
24081;-15;1;-2200
24120;-286;1;-1500
24162;-529;1;-1400
24201;-707;1;-1200
24240;-813;1;-900
24279;-868;2;-200
24315;-887;5;-80
24351;-883;15;26
24387;-852;2;200
24423;-785;3;300
24459;-667;1;1100
24498;-488;1;1400
24537;-256;1;1500
24573;-15;1;2400
24609;225;1;2300
24645;432;1;1400
24681;612;1;1200
24717;728;1;500
24750;804;1;500
24783;844;2;200
24816;856;6;66
24849;848;6;-66
24885;809;2;-200
24921;728;1;-600
24957;619;1;-1200
24996;432;1;-1400
25032;218;1;-2300
25068;-15;1;-2200
25107;-263;1;-1500
25149;-488;1;-1400
25188;-649;1;-1200
25227;-755;1;-500
25266;-813;2;-200
25305;-831;6;-66
25341;-818;3;133
25377;-780;2;250
25413;-701;1;600
25449;-568;1;1300
25488;-389;1;1500
25524;-195;1;1500
25563;54;1;1500
25596;248;1;1500
25632;432;1;1400
25668;594;1;700
25704;695;1;500
25737;760;1;500
25770;790;3;166
25803;794;4;-125
25836;775;2;-250
25872;723;1;-500
25908;637;1;-600
25944;509;1;-600
25983;316;1;-1500
26019;117;1;-1600
26055;-101;1;-2300
26097;-331;1;-1500
26136;-502;1;-700
26175;-643;1;-1200
26214;-728;1;-500
26253;-770;2;-250
26289;-775;12;-41
26325;-750;3;166
26361;-690;1;1100
26397;-594;1;1200
26433;-453;1;1400
26472;-278;1;1600
26511;-70;1;1600
26544;109;1;1500
26580;301;1;1500
26616;460;1;1400
26652;587;1;600
26685;667;3;400
26718;712;2;250
26754;734;6;100
26787;728;15;-40
26823;690;2;-250
26859;619;1;-600
26895;509;1;-600
26931;360;1;-1500
26967;187;1;-1500
27006;-23;1;-1600
27042;-210;1;-1500
27081;-389;1;-1400
27120;-529;1;-700
27159;-631;1;-600
27198;-690;2;-300
27234;-712;6;-83
27270;-701;4;150
27306;-655;1;600
27342;-568;1;1300
27378;-460;1;1400
27417;-316;1;1500
27456;-133;1;1500
27492;54;1;1500
27525;210;1;1500
27561;368;1;800
27594;488;1;1400
27630;587;1;600
27663;643;1;600
27696;667;6;100
27729;673;15;40
27765;649;3;-200
27801;594;3;-400
27837;502;1;-700
27873;375;1;-700
27909;225;1;-1600
27945;54;1;-800
27981;-125;1;-1600
28020;-294;1;-1600
28059;-439;1;-700
28098;-549;1;-700
28134;-606;2;-300
28173;-643;6;-100
28209;-643;10;60
28245;-612;2;350
28281;-549;1;600
28317;-453;1;700
28356;-323;1;800
28425;-23;1;1600
28461;140;1;1500
28497;286;1;800
28530;404;1;700
28566;502;1;700
28599;568;2;300
28632;606;4;150
28668;619;10;70
28701;606;6;-100
28737;555;1;-700
28773;474;2;-700
28809;368;1;-700
28845;241;1;-1500
28881;86;1;-1500
28917;-70;1;-1600
28956;-225;1;-1500
28995;-368;1;-800
29034;-474;1;-700
29073;-549;2;-350
29109;-581;4;-150
29148;-587;15;-40
29184;-562;3;200
29220;-502;1;700
29256;-418;1;700
29292;-309;1;1400
29328;-179;1;800
29364;-31;1;800
29400;117;1;1600
29433;233;1;800
29469;360;1;700
29502;432;3;466
29535;509;2;350
29568;542;4;175
29601;562;8;87
29634;555;15;-46
29670;509;2;-300
29706;446;1;-700
29742;346;1;-1400
29778;241;1;-700
29814;101;1;-1600
29850;-39;1;-1600
29889;-179;1;-800
29928;-316;1;-1500
29967;-418;1;-700
30003;-474;3;-233
30042;-522;4;-175
30078;-529;12;-58
30117;-509;4;150
30150;-467;3;233
30186;-397;1;700
30222;-301;1;800
30258;-187;1;800
30294;-54;1;1600
30327;62;1;800
30360;179;1;1500
30396;286;1;800
30429;375;2;750
30462;432;2;350
30495;481;2;350
30528;502;6;116
30564;495;15;-46
30600;460;1;-700
30633;411;1;-700
30669;331;1;-700
30708;225;1;-800
30744;109;1;-800
30777;-7;1;-1400
30816;-140;1;-700
30855;-256;1;-800
30891;-346;1;-800
30930;-418;2;-350
30966;-460;3;-233
31005;-474;10;-70
31041;-460;6;116
31077;-425;3;233
31113;-360;1;800
31149;-286;1;800
31203;-125;1;800
31236;-15;1;800
31269;86;1;800
31302;187;1;800
31335;271;1;800
31368;346;3;500
31404;404;1;700
31437;432;4;175
31470;446;8;87
31503;432;6;-116
31539;404;4;-175
31575;346;2;-350
31611;271;1;-700
31647;171;1;-800
31680;78;1;-800
31716;-39;1;-1600
31791;-241;1;-800
31827;-316;2;-350
31866;-382;2;-350
31905;-418;3;-233
31941;-418;15;-46
31977;-404;4;175
32013;-368;3;233
32049;-309;2;350
32085;-225;2;800
32121;-133;2;750
32157;-39;3;500
32187;47;1;800
32220;133;2;800
32253;218;1;800
32286;286;1;800
32322;346;2;400
32355;375;2;350
32565;171;1;-800
32649;-47;1;-800
32724;-225;1;-700
32763;-294;2;-400
32799;-338;3;-233
32838;-360;8;-87
32874;-368;17;-47
32910;-346;4;175
32946;-309;2;350
32982;-256;2;350
33018;-179;1;800
33054;-101;2;800
33087;-23;3;533
33120;54;2;350
33153;133;2;400
33186;202;2;350
33222;256;3;266
33255;309;2;400
33288;331;5;160
33321;338;13;53
33354;331;18;-38
33390;309;5;-140
33426;256;1;-700
33462;202;2;-400
33498;133;2;-350
33531;54;1;-800
33564;-23;2;-800
33600;-101;1;-700
33639;-179;1;-800
33675;-241;2;-400
33714;-286;2;-400
33753;-309;8;-100
33789;-316;16;-43
33828;-301;5;160
33864;-271;2;350
33900;-225;2;400
33936;-164;2;350
33969;-101;2;800
34005;-23;2;800
34035;31;2;400
34068;101;1;700
34101;156;2;400
34134;210;2;400
34170;256;2;400
34203;278;5;140
34236;286;11;72
34410;125;2;-400
34722;-271;19;-42
34758;-256;9;77
34809;-210;4;200
34845;-156;2;400
34881;-101;1;800
34917;-39;1;800
34950;15;2;400
34980;70;1;800
35013;117;2;400
35046;164;2;400
35079;195;5;160
35115;225;5;140
35148;241;7;114
35163;241;12;66
35496;-148;1;-800
35535;-179;5;-160
35571;-210;5;-160
35646;-225;20;-35
35682;-210;11;72
35718;-179;4;200
35772;-125;3;266
35808;-70;1;800
35841;-31;3;266
35874;15;3;266
35904;54;3;233
35937;101;1;700
35970;133;4;200
36003;164;4;200
36072;195;11;72
36105;195;22;36
36141;179;10;-80
36192;148;6;-133
36228;109;4;-200
36264;70;3;-266
36297;23;2;-400
36330;-15;3;-266
36384;-86;1;-800
36420;-117;5;-160
36459;-148;6;-133
36495;-164;9;-88
36531;-179;11;-72
36570;-171;15;53
36603;-164;14;50
36639;-140;6;133
36675;-117;5;160
36711;-78;4;200
36744;-39;2;400
36777;-7;4;200
36810;31;3;266
36840;62;4;200
36873;94;4;200
36906;117;4;200
36939;133;8;100
36972;148;9;88
37005;148;20;40
37038;148;31;25
37074;133;10;-70
37110;117;8;-100
37143;86;4;-200
37179;54;4;-200
37194;39;3;-266
37212;23;3;-266
37278;-39;4;-200
37314;-70;4;-200
37350;-101;4;-175
37389;-117;9;-88
37425;-133;11;-72
37464;-133;24;-33
37500;-133;36;-22
37536;-117;8;100
37572;-101;7;114
37605;-70;2;400
37641;-47;5;140
37674;-23;4;200
37707;7;3;233
37737;23;6;133
37767;54;3;233
37800;70;6;133
37830;86;7;114
37863;101;5;140
37896;101;16;43
37929;101;27;25
37962;101;38;18
37995;94;45;-15
38031;78;11;-72
38064;54;4;-200
38097;39;7;-114
38130;15;7;-114
38163;-7;4;-175
38199;-31;6;-133
38232;-54;3;-233
38268;-70;4;-200
38304;-86;5;-160
38340;-86;17;-47
38376;-94;24;-33
38409;-86;18;44
38442;-86;29;27
38478;-70;10;80
38508;-54;5;160
38544;-39;4;200
38577;-23;3;266
38610;-7;4;200
38640;7;4;175
38667;15;10;80
38697;31;8;100
38730;39;12;66
38760;54;9;77
38793;54;20;35
38823;62;25;32
38856;62;36;22
38886;62;46;17
38919;54;41;-19
38952;47;20;-35
38985;39;15;-53
39021;23;10;-80
39054;7;7;-114
39084;0;12;-58
39117;-15;10;-80
39150;-23;14;-57
39186;-39;9;-88
39222;-47;16;-50
39258;-47;28;-28
39294;-54;25;-28
39327;-47;17;41
39360;-47;28;25
39396;-39;33;24
39429;-31;22;36
39462;-23;15;53
39495;-15;20;40
39528;-7;17;47
39558;7;7;100
39588;7;17;41
39615;15;20;40
39648;23;15;53
39678;23;25;32
39711;23;36;22
39741;23;46;17
39774;23;57;14
39804;23;67;11
39837;23;78;10
39867;15;77;-10
39900;7;14;-57
39930;7;24;-33
39963;0;21;-33
39993;-7;10;-70
40029;-7;22;-31
40062;-15;23;-34
40098;-15;35;-22
40134;-15;47;-17
40167;-23;37;-21
40203;-15;22;36
40239;-15;34;23
40272;-15;45;17
40305;-15;56;14
40338;-15;67;11
40371;-7;57;14
40404;-7;68;11
40434;-7;78;10
40464;-7;88;9
40494;-7;98;8
40524;-7;108;7
40557;-7;119;6
40587;-7;129;6
40620;-7;140;5
40650;-7;150;5
40683;-7;161;4
40713;-7;171;4
40746;-7;182;4
40776;-7;192;4
40809;-7;203;3
40839;-7;213;3
40872;-7;224;3
40902;-7;234;3
40935;-7;245;3
40965;-7;255;3
40998;-7;266;3
41028;-7;276;2
41061;-7;287;2
41091;-7;297;2
41124;-7;308;2
41217;-7;339;2
41250;-7;350;2
41280;-7;360;2
41313;0;324;2
41340;7;13;53
41370;23;8;100
41400;39;7;114
41433;54;9;77
41463;70;6;133
41493;70;16;50
41526;78;22;36
41556;78;32;25
41589;70;25;-32
41622;62;16;-50
41655;54;11;-72
41688;39;8;-100
41721;23;6;-133
41754;7;6;-133
41784;-7;5;-140
41820;-23;7;-114
41856;-39;6;-133
41889;-47;14;-57
41925;-54;17;-41
41961;-62;23;-34
41997;-62;35;-22
42030;-54;26;30
42066;-54;38;21
42099;-47;28;25
42132;-39;15;53
42165;-23;6;133
42198;-15;13;61
42231;-7;13;61
42261;7;8;87
42288;15;12;66
42321;23;11;72
42351;31;14;57
42384;39;12;66
42414;39;22;36
42447;39;33;24
42477;39;43;18
42510;39;54;14
42543;31;57;-14
42576;23;18;-44
42609;15;19;-42
42642;7;14;-57
42672;0;15;-46
42705;-7;11;-63
42738;-15;15;-53
42774;-23;14;-57
42810;-23;26;-30
42846;-23;38;-21
42882;-23;50;-16
42915;-23;61;-13
42951;-23;73;-10
42987;-23;85;-9
43020;-23;96;-8
43053;-15;96;8
43086;-7;18;44
43119;-7;29;27
43149;-7;39;20
43179;0;32;21
43209;7;18;38
43239;7;28;25
43269;7;38;18
43296;7;47;14
43326;7;57;12
43356;7;67;10
43386;7;77;9
43413;7;86;8
43440;7;95;7
43467;7;104;6
43497;7;114;6
43524;0;106;-6
43557;0;117;-5
43587;0;127;-5
43620;0;138;-5
43650;0;148;-4
43683;0;159;-4
43713;0;169;-4
43746;0;180;-3
43776;0;190;-3
43809;0;201;-3
43839;0;211;-3
43872;0;222;-3
43902;0;232;-3
43935;0;243;-2
43965;0;253;-2
43998;0;264;-2
44028;0;274;-2
44061;0;285;-2
44091;0;295;-2
44124;0;306;-2
44154;0;316;-2
44187;0;327;-2
44217;0;337;-2
44250;0;348;-2
44280;0;358;-1
44313;0;369;-1
44343;0;379;-1
44376;0;390;-1
44406;0;400;-1
44439;0;411;-1
44469;0;421;-1
44502;0;432;-1
44532;0;442;-1
44565;0;453;-1
44595;0;463;-1
44628;7;369;1
44655;15;18;44
44688;15;29;27
44718;23;21;38
44751;23;32;25
44781;23;42;19
44814;23;53;15
44844;23;63;12
44877;15;60;-13
44910;15;71;-11
44943;7;22;-36
44973;7;32;-25
45006;0;26;-26
45036;-7;12;-58
45072;-7;24;-29
45105;-7;35;-20
45138;-15;34;-23
45174;-15;46;-17
45210;-15;58;-13
45246;-15;70;-11
45282;-15;82;-9
45315;-15;93;-8
45348;-15;104;-7
45384;-7;92;8
45414;-7;102;7
45447;-7;113;7
45477;-7;123;6
45510;-7;134;5
45540;-7;144;5
45573;-7;155;5
45603;-7;165;4
45636;-7;176;4
45666;-7;186;4
45699;-7;197;4
45729;-7;207;3
45762;-7;218;3
45792;-7;228;3
45825;-7;239;3
45855;-7;249;3
45888;-7;260;3
45918;-7;270;2
45951;-7;281;2
45981;-7;291;2
46014;-7;302;2
46044;-7;312;2
46077;-7;323;2
46107;0;246;2
46137;7;14;50
46167;23;8;100
46197;39;8;100
46230;62;7;114
46260;70;10;80
46293;78;16;50
46323;86;16;50
46356;86;27;29
46386;78;28;-28
46419;70;11;-72
46455;54;5;-160
46488;39;4;-200
46521;23;3;-266
46554;7;5;-160
46584;-7;4;-175
46620;-23;8;-100
46656;-39;9;-88
46689;-54;9;-77
46725;-62;16;-50
46761;-70;16;-50
46797;-70;28;-28
46833;-70;40;-20
46866;-62;44;18
46899;-54;17;47
46935;-47;20;35
46968;-39;16;50
47019;-15;12;66
47049;0;8;87
47079;7;10;70
47109;15;15;53
47139;23;15;53
47172;39;9;88
47202;39;19;42
47235;47;25;32
47265;47;35;22
47298;39;22;-36
47331;39;33;-24
47364;31;26;-30
47397;23;11;-72
47430;15;15;-53
47463;7;12;-66
47496;0;16;-43
47526;-7;13;-53
47562;-23;9;-88
47595;-23;20;-40
47631;-31;23;-34
47667;-39;15;-53
47703;-39;27;-29
47739;-39;39;-20
47775;-31;39;20
47808;-23;19;42
47841;-23;30;26
47874;-15;25;32
47907;-15;36;22
47940;-7;22;36
47973;0;20;35
48000;0;29;24
48030;7;21;33
48060;7;31;22
48090;7;41;17
48120;15;39;20
48153;15;50;16
48183;15;60;13
48216;15;71;11
48246;7;47;-17
48279;7;58;-13
48309;7;68;-11
48342;7;79;-10
48372;0;44;-15
48417;0;59;-11
48450;-7;26;-26
48483;-7;37;-18
48519;-7;49;-14
48552;-7;60;-11
48585;-7;71;-9
48618;-7;82;-8
48648;-7;92;-7
48681;-7;103;-6
48714;-7;114;-6
48747;-7;125;-5
48780;-7;136;-5
48849;-7;159;-4
48882;-7;170;-4
48915;-7;181;-3
48948;-7;192;-3
48981;-7;203;-3
49017;-7;215;-3
49050;-7;226;-3
49083;-7;237;-2
49116;-7;248;-2
49149;-7;259;-2
49317;-7;315;-2
49419;-7;349;-2
50193;-7;607;-1
50259;-7;629;-1
50394;-7;674;-1
50427;-7;685;-1
50526;-7;718;0
50571;-7;733;0
50604;-7;744;0
50634;-7;754;0
50667;-7;765;0
50697;-7;775;0
50730;-7;786;0
50760;-7;796;0
50793;-7;807;0
50823;-7;817;0
50856;-7;828;0
50886;-7;838;0
50919;-7;849;0
50949;-7;859;0
50982;-7;870;0
51012;-7;880;0
51045;-7;891;0
51075;-7;901;0
51108;-7;912;0
51138;-7;922;0
51171;-7;933;0
51201;-7;943;0
51234;-7;954;0
51264;-7;964;0
51297;-7;975;0
51327;-7;985;0
51360;-7;996;0
51393;-7;1007;0
51426;-7;1018;0
51459;-7;1029;0
51492;-7;1040;0
51525;-7;1051;0
51561;-7;1063;0
51594;-7;1074;0
51627;-7;1085;0
51660;-7;1096;0
51693;-7;1107;0
51729;-7;1119;0
51762;-7;1130;0
51795;-7;1141;0
51828;-7;1152;0
