tiempo;angulo;tiempoDev;derivada
11043;0;0;0
11049;0;0;0
11055;0;0;0
11064;0;0;0
11070;0;0;0
11076;0;0;0
11082;0;0;0
11088;0;0;0
11094;0;0;0
11100;0;0;0
11106;0;0;0
11112;0;0;0
11115;0;0;0
11121;0;0;0
11127;0;0;0
11133;0;0;0
11139;0;0;0
11145;0;0;0
11151;0;0;0
11157;0;0;0
11166;0;0;0
11172;0;0;0
11178;0;0;0
11184;0;0;0
11190;0;0;0
11196;0;0;0
11202;0;0;0
11211;0;0;0
11217;0;0;0
11223;0;0;0
11232;0;0;0
11238;0;0;0
11244;0;0;0
11250;0;0;0
11256;0;0;0
11262;0;0;0
11268;0;0;0
11277;0;0;0
11283;0;0;0
11289;0;0;0
11295;0;0;0
11301;0;0;0
11307;0;0;0
11313;0;0;0
11322;0;0;0
11328;0;0;0
11334;0;0;0
11340;0;0;0
11346;0;0;0
11352;0;0;0
11358;0;0;0
11364;0;0;0
11370;0;0;0
11373;0;0;0
11379;0;0;0
11385;0;0;0
11391;0;0;0
11397;0;0;0
11403;0;0;0
11406;0;0;0
11412;0;0;0
11418;0;0;0
11424;0;0;0
11430;0;0;0
11436;0;0;0
11442;0;0;0
11448;0;0;0
11454;0;0;0
11460;0;0;0
11466;0;0;0
11472;0;0;0
11478;0;0;0
11484;0;0;0
11490;0;0;0
11496;0;0;0
11502;0;0;0
11508;0;0;0
11514;0;0;0
11520;0;0;0
11526;0;0;0
11532;0;0;0
11538;0;0;0
11547;0;0;0
11553;0;0;0
11559;0;0;0
11565;0;0;0
11571;0;0;0
11580;0;0;0
11586;0;0;0
11592;0;0;0
11598;0;0;0
11604;0;0;0
11610;0;0;0
11616;0;0;0
11625;4;11620;0
11631;8;11620;0
11637;10;11620;0
11643;12;11620;0
11649;16;11620;0
11655;20;31;429
11661;22;31;429
11667;25;31;429
11673;28;31;429
11679;30;31;429
11685;33;31;348
11691;36;31;348
11697;39;31;348
11703;42;31;348
11709;45;31;348
11715;48;31;361
11721;50;31;361
11727;52;31;361
11733;54;31;361
11739;56;31;361
11745;57;31;361
11751;59;33;239
11757;61;33;239
11763;63;33;239
11769;65;33;239
11775;66;33;239
11781;68;32;218
11787;70;32;218
11793;71;32;218
11799;72;32;218
11805;73;32;218
11811;74;32;218
11817;74;33;121
11823;75;33;121
11829;76;33;121
11835;76;33;121
11841;77;33;121
11847;77;33;121
11853;77;33;121
11859;77;33;121
11865;76;52;25
11871;76;52;25
11877;75;52;25
11883;74;52;25
11889;74;52;25
11895;72;52;25
11901;72;32;-84
11907;70;32;-84
11913;69;32;-84
11919;68;32;-84
11928;66;31;-129
11934;65;31;-129
11940;63;31;-129
11946;62;31;-129
11952;60;31;-129
11958;58;31;-129
11964;56;36;-194
11970;54;36;-194
11976;52;36;-194
11982;49;36;-194
11988;46;36;-194
11994;44;36;-194
12000;42;31;-280
12006;40;31;-280
12012;37;31;-280
12018;34;31;-280
12024;32;31;-280
12030;29;32;-303
12036;26;32;-303
12042;23;32;-303
12048;20;32;-303
12054;17;32;-303
12063;13;33;-375
12069;10;33;-375
12075;7;33;-375
12081;4;33;-375
12087;1;33;-375
12090;0;33;-375
12096;-4;33;-375
12102;-6;33;-375
12108;-9;33;-375
12114;-12;33;-375
12120;-15;33;-375
12126;-18;32;-393
12132;-21;32;-393
12138;-23;32;-393
12144;-26;32;-393
12150;-28;32;-393
12156;-31;32;-393
12162;-34;34;-338
12168;-37;34;-338
12174;-39;34;-338
12180;-42;34;-338
12186;-44;34;-338
12192;-46;32;-306
12198;-48;32;-306
12204;-50;32;-306
12210;-52;32;-306
12216;-54;32;-306
12222;-56;32;-306
12228;-57;33;-239
12234;-59;33;-239
12240;-60;33;-239
12246;-62;33;-239
12252;-62;33;-239
12258;-64;31;-158
12264;-65;31;-158
12270;-66;31;-158
12276;-67;31;-158
12282;-68;31;-158
12288;-68;31;-158
12294;-69;39;-105
12300;-69;39;-105
12306;-69;39;-105
12312;-70;39;-105
12318;-70;39;-105
12324;-70;39;-105
12330;-69;39;-105
12336;-69;-12253;0
12342;-69;-12253;0
12348;-68;51;11
12354;-68;51;11
12360;-66;51;11
12366;-66;51;11
12372;-65;51;11
12378;-64;51;11
12384;-62;36;97
12390;-62;36;97
12396;-60;36;97
12402;-59;36;97
12408;-58;36;97
12414;-56;36;97
12420;-54;34;144
12426;-52;34;144
12432;-51;34;144
12438;-48;34;144
12444;-46;34;144
12450;-45;31;232
12456;-42;31;232
12462;-40;31;232
12468;-38;31;232
12471;-37;31;232
12477;-34;31;264
12483;-32;31;264
12489;-30;31;264
12495;-27;31;264
12501;-25;31;264
12507;-22;31;264
12513;-18;33;324
12519;-16;33;324
12525;-14;33;324
12531;-11;33;324
12537;-8;33;324
12543;-5;32;365
12549;-2;32;365
12555;0;32;365
12561;2;32;365
12567;6;32;365
12573;8;31;351
12579;12;31;351
12585;14;31;351
12591;17;31;351
12594;18;31;351
12600;20;31;351
12606;23;32;340
12612;25;32;340
12618;28;32;340
12624;30;32;340
12630;32;32;340
12636;35;32;340
12645;38;33;303
12651;41;33;303
12657;43;33;303
12663;45;33;303
12669;47;31;287
12675;49;31;287
12681;51;31;287
12687;52;31;287
12693;54;31;287
12699;55;31;287
12705;56;33;196
12711;58;33;196
12717;59;33;196
12723;60;33;196
12729;62;33;196
12735;63;33;196
12741;64;35;140
12747;65;35;140
12753;66;35;140
12759;66;35;140
12765;66;35;140
12771;67;32;87
12777;67;32;87
12783;67;32;87
12786;67;32;87
12792;67;32;87
12798;66;32;87
12804;66;32;87
12810;66;32;87
12816;66;32;87
12822;65;32;87
12828;64;55;-25
12834;64;55;-25
12840;63;55;-25
12846;62;55;-25
12852;61;55;-25
12858;60;31;-112
12864;58;31;-112
12870;57;31;-112
12876;55;31;-112
12882;54;31;-112
12888;52;33;-169
12894;50;33;-169
12900;48;33;-169
12906;47;33;-169
12912;45;33;-169
12918;43;33;-169
12924;41;32;-206
12930;39;32;-206
12936;37;32;-206
12942;34;32;-206
12948;32;32;-206
12954;30;34;-288
12960;27;34;-288
12966;25;34;-288
12972;22;34;-288
12981;19;34;-288
12987;16;33;-303
12993;14;33;-303
12999;11;33;-303
13005;8;33;-303
13011;6;33;-303
13017;3;33;-303
13023;0;33;-357
13029;-2;33;-357
13035;-5;33;-357
13041;-7;33;-357
13047;-10;33;-357
13053;-12;33;-330
13059;-15;33;-330
13065;-18;33;-330
13071;-20;33;-330
13077;-22;33;-330
13083;-24;33;-330
13089;-26;33;-306
13095;-29;33;-306
13101;-32;33;-306
13107;-34;33;-306
13113;-36;33;-306
13119;-38;33;-300
13125;-40;33;-300
13131;-42;33;-300
13137;-43;33;-300
13143;-45;33;-300
13149;-47;33;-300
13155;-48;32;-206
13161;-50;32;-206
13167;-51;32;-206
13173;-53;32;-206
13179;-54;32;-206
13185;-55;34;-170
13191;-56;34;-170
13197;-57;34;-170
13203;-58;34;-170
13209;-59;34;-170
13215;-59;34;-170
13221;-60;36;-97
13227;-60;36;-97
13233;-60;36;-97
13239;-60;36;-97
13245;-61;36;-97
13251;-61;36;-97
13257;-61;36;-97
13263;-60;36;-97
13269;-60;-13183;0
13275;-60;-13183;0
13281;-60;-13183;0
13287;-59;66;10
13293;-58;66;10
13299;-58;66;10
13305;-57;66;10
13311;-56;66;10
13317;-55;66;10
13323;-54;35;100
13329;-53;35;100
13335;-51;35;100
13341;-50;35;100
13347;-48;35;100
13353;-47;35;100
13359;-46;32;159
13365;-44;32;159
13371;-42;32;159
13377;-41;32;159
13383;-39;32;159
13389;-37;32;206
13395;-35;32;206
13401;-33;32;206
13407;-30;32;206
13413;-28;32;206
13419;-26;33;254
13425;-24;33;254
13431;-21;33;254
13437;-19;33;254
13443;-17;33;254
13449;-14;33;254
13455;-13;32;315
13461;-10;32;315
13467;-7;32;315
13473;-4;32;315
13479;-2;32;315
13485;0;33;309
13491;2;33;309
13497;5;33;309
13503;7;33;309
13509;10;33;309
13515;12;33;309
13521;14;32;315
13527;16;32;315
13533;19;32;315
13539;21;32;315
13545;23;32;315
13554;26;32;290
13560;28;32;290
13566;30;32;290
13572;32;32;290
13578;34;32;290
13584;36;33;254
13590;38;33;254
13596;40;33;254
13602;42;33;254
13608;44;33;254
13614;45;34;220
13620;47;34;220
13626;48;34;220
13632;50;34;220
13638;51;34;220
13644;52;34;220
13650;52;34;220
13656;54;38;152
13665;54;38;152
13671;56;38;152
13677;56;38;152
13683;57;38;152
13689;58;31;90
13695;58;31;90
13701;58;31;90
13707;58;31;90
13713;58;31;90
13719;58;31;90
13725;58;31;90
13731;58;31;90
13737;58;31;90
13743;58;31;90
13749;57;-13651;0
13755;56;69;-10
13761;56;69;-10
13767;55;69;-10
13776;54;69;-10
13782;53;69;-10
13788;52;32;-87
13794;50;32;-87
13800;50;32;-87
13806;48;32;-87
13812;47;32;-87
13818;46;32;-87
13824;44;36;-141
13830;43;36;-141
13836;41;36;-141
13842;40;36;-141
13848;38;36;-141
13854;36;32;-212
13860;34;32;-212
13866;31;32;-212
13872;30;32;-212
13878;28;32;-212
13884;26;31;-245
13890;24;31;-245
13896;22;31;-245
13902;20;31;-245
13908;17;31;-245
13914;15;31;-245
13920;12;33;-281
13926;10;33;-281
13932;8;33;-281
13938;6;33;-281
13944;3;33;-281
13950;1;31;-303
13956;-1;31;-303
13962;-4;31;-303
13968;-6;31;-303
13974;-8;31;-303
13980;-10;31;-274
13986;-12;31;-274
13992;-15;31;-274
13998;-17;31;-274
14004;-19;31;-274
14010;-21;31;-274
14016;-22;33;-284
14022;-24;33;-284
14028;-26;33;-284
14034;-29;33;-284
14040;-31;33;-284
14046;-33;33;-254
14052;-34;33;-254
14058;-36;33;-254
14064;-38;33;-254
14070;-39;33;-254
14076;-40;33;-254
14082;-42;34;-200
14088;-43;34;-200
14094;-44;34;-200
14100;-46;34;-200
14106;-46;34;-200
14112;-48;34;-200
14118;-49;35;-148
14124;-49;35;-148
14130;-50;35;-148
14136;-51;35;-148
14142;-52;35;-148
14148;-52;35;-148
14154;-52;35;-148
14160;-53;45;-80
14166;-53;45;-80
14172;-53;45;-80
14178;-53;45;-80
14184;-53;45;-80
14190;-53;45;-80
14196;-53;45;-80
14202;-52;45;-80
14208;-52;45;15
14214;-52;45;15
14220;-51;45;15
14226;-50;45;15
14232;-50;45;15
14238;-49;32;68
14244;-48;32;68
14250;-47;32;68
14256;-46;32;68
14262;-45;32;68
14268;-44;31;119
14274;-43;31;119
14280;-42;31;119
14286;-40;31;119
14292;-39;31;119
14298;-37;31;119
14304;-36;33;157
14310;-34;33;157
14316;-32;33;157
14322;-30;33;157
14328;-29;33;157
14334;-27;32;212
14340;-26;32;212
14343;-24;32;212
14349;-22;32;212
14355;-20;32;212
14361;-18;32;212
14367;-16;33;257
14373;-14;33;257
14379;-12;33;257
14385;-10;33;257
14391;-8;33;257
14397;-6;33;257
14403;-4;35;268
14409;-2;35;268
14415;0;35;268
14421;3;35;268
14427;5;35;268
14433;7;31;277
14439;9;31;277
14445;11;31;277
14451;13;31;277
14457;15;31;277
14463;17;31;277
14469;19;35;265
14475;21;35;265
14481;23;35;265
14487;25;35;265
14493;26;35;265
14499;28;32;243
14505;30;32;243
14511;32;32;243
14517;33;32;243
14523;35;32;243
14529;36;32;243
14535;38;36;188
14541;39;36;188
14547;40;36;188
14553;42;36;188
14559;43;36;188
14565;44;36;188
14571;46;35;171
14577;46;35;171
14583;47;35;171
14589;48;35;171
14595;48;35;171
14601;49;32;90
14607;49;32;90
14610;50;32;90
14616;50;32;90
14622;50;32;90
14628;50;32;90
14634;50;32;90
14640;51;37;37
14646;51;37;37
14652;51;37;37
14658;50;37;37
14664;50;37;37
14670;50;37;37
14676;50;37;37
14682;49;45;-15
14688;48;45;-15
14694;48;45;-15
14700;47;45;-15
14706;46;45;-15
14712;46;45;-15
14718;45;34;-105
14724;44;34;-105
14730;43;34;-105
14736;42;34;-105
14742;40;34;-105
14748;39;34;-105
14754;38;32;-140
14760;36;32;-140
14766;35;32;-140
14772;33;32;-140
14778;32;32;-140
14784;30;32;-187
14790;28;32;-187
14796;27;32;-187
14802;25;32;-187
14808;23;32;-187
14814;21;31;-225
14820;20;31;-225
14826;18;31;-225
14832;16;31;-225
14838;14;31;-225
14844;12;32;-240
14850;10;32;-240
14856;8;32;-240
14862;6;32;-240
14868;4;32;-240
14874;2;32;-240
14880;0;36;-261
14886;-2;36;-261
14892;-4;36;-261
14898;-6;36;-261
14904;-8;36;-261
14910;-10;36;-261
14916;-12;31;-251
14922;-14;31;-251
14928;-16;31;-251
14934;-18;31;-251
14940;-19;31;-251
14946;-21;33;-236
14952;-22;33;-236
14958;-24;33;-236
14964;-26;33;-236
14970;-28;33;-236
14976;-29;31;-222
14982;-31;31;-222
14988;-32;31;-222
14994;-33;31;-222
15000;-34;31;-222
15006;-36;31;-222
15012;-37;33;-160
15018;-38;33;-160
15024;-39;33;-160
15030;-40;33;-160
15036;-41;33;-160
15042;-42;32;-140
15048;-42;32;-140
15054;-43;32;-140
15060;-44;32;-140
15066;-44;32;-140
15072;-45;31;-74
15078;-45;31;-74
15084;-46;31;-74
15090;-46;31;-74
15096;-46;31;-74
15102;-46;31;-74
15108;-46;31;-74
15114;-46;31;-74
15120;-46;31;-74
15126;-45;31;-74
15132;-45;-15038;0
15138;-45;-15038;0
15144;-44;72;11
15150;-44;72;11
15156;-43;72;11
15162;-42;72;11
15168;-42;72;11
15174;-41;31;70
15180;-40;31;70
15186;-39;31;70
15192;-38;31;70
15198;-37;31;70
15204;-36;31;70
15210;-35;35;128
15216;-34;35;128
15222;-32;35;128
15228;-31;35;128
15234;-30;35;128
15240;-28;35;128
15246;-27;32;165
15252;-26;32;165
15258;-23;32;165
15264;-22;32;165
15270;-20;32;165
15276;-18;32;218
15282;-17;32;218
15288;-16;32;218
15294;-14;32;218
15300;-12;32;218
15306;-10;32;218
15312;-8;32;218
15318;-6;32;218
15324;-4;32;218
15330;-2;32;218
15336;-1;32;218
15342;1;34;229
15348;3;34;229
15354;5;34;229
15360;7;34;229
15366;9;34;229
15372;10;31;251
15378;12;31;251
15384;14;31;251
15390;16;31;251
15396;17;31;251
15402;19;31;251
15408;20;34;205
15414;22;34;205
15420;24;34;205
15426;25;34;205
15432;27;34;205
15438;28;33;212
15444;30;33;212
15450;31;33;212
15456;32;33;212
15462;33;33;212
15468;34;33;212
15474;36;35;151
15480;36;35;151
15486;38;35;151
15492;38;35;151
15498;40;35;151
15504;40;35;151
15510;41;38;118
15516;42;38;118
15522;42;38;118
15528;42;38;118
15534;43;38;118
15540;44;38;118
15546;44;32;68
15552;44;32;68
15558;44;32;68
15564;44;32;68
15570;44;32;68
15576;44;32;68
15582;44;32;68
15588;44;32;68
15594;43;32;68
15600;43;54;-12
15606;42;54;-12
15612;42;54;-12
15618;42;54;-12
15624;41;54;-12
15630;40;33;-66
15636;40;33;-66
15642;38;33;-66
15648;38;33;-66
15654;37;33;-66
15660;36;33;-66
15666;35;35;-108
15672;34;35;-108
15678;32;35;-108
15684;31;35;-108
15690;30;35;-108
15696;29;32;-143
15702;28;32;-143
15708;26;32;-143
15717;24;32;-143
15723;22;32;-143
15729;21;32;-143
15735;20;34;-179
15741;18;34;-179
15747;16;34;-179
15753;14;34;-179
15759;13;34;-179
15765;11;33;-212
15771;10;33;-212
15777;8;33;-212
15783;6;33;-212
15789;4;33;-212
15795;2;32;-221
15801;1;32;-221
15807;-1;32;-221
15816;-4;32;-221
15822;-5;32;-221
15828;-6;31;-225
15834;-8;31;-225
15840;-10;31;-225
15846;-12;31;-225
15852;-14;31;-225
15861;-16;33;-212
15867;-17;33;-212
15873;-18;33;-212
15879;-20;33;-212
15885;-22;33;-212
15891;-22;33;-212
15897;-24;35;-177
15903;-25;35;-177
15909;-26;35;-177
15918;-28;35;-177
15924;-30;35;-177
15930;-31;31;-174
15936;-32;31;-174
15942;-33;31;-174
15951;-34;31;-174
15957;-35;31;-174
15963;-35;34;-111
15969;-36;34;-111
15975;-37;34;-111
15981;-37;34;-111
15987;-38;34;-111
15993;-38;34;-111
15999;-38;34;-111
16005;-39;45;-66
16011;-39;45;-66
16017;-39;45;-66
16023;-39;45;-66
16029;-39;45;-66
16035;-39;45;-66
16041;-39;45;-66
16047;-39;45;-66
16053;-39;45;-66
16059;-38;54;12
16065;-38;54;12
16071;-38;54;12
16077;-37;54;12
16080;-37;54;12
16086;-36;54;12
16092;-36;54;12
16098;-35;37;62
16104;-34;37;62
16110;-33;37;62
16116;-32;37;62
16122;-32;37;62
16128;-30;37;62
16134;-30;35;108
16140;-28;35;108
16146;-28;35;108
16152;-26;35;108
16158;-25;35;108
16164;-24;33;139
16170;-22;33;139
16176;-21;33;139
16182;-20;33;139
16188;-18;33;139
16194;-17;33;139
16200;-16;33;163
16257;-1;31;203
16263;0;31;203
16269;2;31;203
16275;3;31;203
16281;5;31;203
16287;7;31;203
16293;8;31;196
16299;10;31;196
16305;12;31;196
16311;12;31;196
16317;14;31;196
16323;16;33;190
16329;17;33;190
16335;18;33;190
16341;20;33;190
16347;21;33;190
16353;22;33;190
16359;24;35;177
16365;24;35;177
16371;26;35;177
16377;27;35;177
16383;28;35;177
16389;29;35;177
16398;30;34;135
16404;31;34;135
16410;32;34;135
16416;32;34;135
16422;33;34;135
16428;34;34;111
16434;34;34;111
16440;35;34;111
16446;36;34;111
16452;36;34;111
16458;36;34;111
16464;36;34;111
16470;37;43;53
16476;37;43;53
16482;37;43;53
16488;37;43;53
16494;37;43;53
16500;37;43;53
16506;37;43;53
16512;37;43;53
16521;36;48;-16
16527;36;48;-16
16533;36;48;-16
16539;35;48;-16
16545;34;48;-16
16551;34;48;-16
16557;33;48;-16
16563;33;43;-51
16569;32;43;-51
16572;32;43;-51
16578;31;43;-51
16584;30;43;-51
16590;29;43;-51
16596;28;32;-96
16602;27;32;-96
16608;26;32;-96
16614;25;32;-96
16620;24;32;-96
16626;23;35;-131
16632;22;35;-131
16638;21;35;-131
16644;19;35;-131
16650;18;35;-131
16656;17;35;-131
16662;16;33;-163
16668;14;33;-163
16674;13;33;-163
16680;12;33;-163
16686;10;33;-163
16692;8;32;-171
16698;7;32;-171
16704;6;32;-171
16710;4;32;-171
16716;3;32;-171
16722;2;32;-171
16728;0;34;-185
16734;-2;34;-185
16740;-3;34;-185
16746;-4;34;-185
16752;-6;34;-185
16758;-7;34;-185
16764;-8;35;-174
16770;-10;35;-174
16776;-11;35;-174
16782;-13;35;-174
16788;-14;35;-174
16794;-15;33;-190
16800;-16;33;-190
16806;-18;33;-190
16812;-19;33;-190
16818;-20;33;-190
16824;-21;33;-190
16830;-22;32;-146
16836;-23;32;-146
16842;-24;32;-146
16848;-25;32;-146
16854;-26;32;-146
16860;-26;32;-146
16866;-28;39;-117
16872;-28;39;-117
16878;-29;39;-117
16884;-29;39;-117
16890;-30;39;-117
16896;-30;39;-117
16902;-31;38;-81
16908;-31;38;-81
16914;-32;38;-81
16920;-32;38;-81
16926;-32;38;-81
16932;-32;38;-81
16938;-32;38;-81
16944;-32;38;-81
16950;-33;48;-31
16956;-32;48;-31
16962;-32;48;-31
16968;-32;48;-31
16974;-32;48;-31
16980;-32;48;-31
16986;-32;48;-31
16992;-31;42;35
16998;-31;42;35
17004;-30;42;35
17010;-30;42;35
17016;-29;42;35
17025;-28;42;35
17031;-28;34;67
17037;-27;34;67
17043;-26;34;67
17049;-26;34;67
17055;-24;34;67
17061;-23;31;100
17067;-22;31;100
17073;-22;31;100
17079;-21;31;100
17085;-20;31;100
17091;-18;31;125
17097;-18;31;125
17103;-17;31;125
17109;-16;31;125
17115;-14;31;125
17121;-13;31;125
17127;-12;35;134
17133;-10;35;134
17139;-9;35;134
17145;-8;35;134
17151;-6;35;134
17157;-6;35;134
17163;-4;37;167
17169;-2;37;167
17175;-2;37;167
17181;0;37;167
17187;1;37;167
17193;2;32;168
17199;3;32;168
17205;4;32;168
17211;6;32;168
17217;8;32;168
17223;8;32;168
17229;10;34;161
17238;12;34;161
17244;12;34;161
17250;14;34;161
17256;15;34;161
17262;16;31;151
17268;17;31;151
17274;18;31;151
17280;19;31;151
17286;20;31;151
17292;21;34;138
17298;22;34;138
17304;23;34;138
17310;24;34;138
17316;24;34;138
17322;25;34;138
17328;26;37;102
17334;26;37;102
17340;27;37;102
17346;28;37;102
17352;28;37;102
17358;29;37;102
17364;29;32;71
17370;30;32;71
17376;30;32;71
17382;30;32;71
17388;30;32;71
17394;30;32;71
17400;31;40;40
17406;31;40;40
17412;31;40;40
17418;31;40;40
17424;31;40;40
17430;30;40;40
17436;30;40;40
17442;30;40;40
17448;30;40;40
17454;29;40;40
17460;29;56;-28
17466;28;56;-28
17472;28;56;-28
17478;28;56;-28
17484;27;56;-28
17490;26;34;-67
17496;26;34;-67
17502;25;34;-67
17508;24;34;-67
17514;24;34;-67
17520;23;34;-67
17526;22;35;-88
17532;21;35;-88
17538;20;35;-88
17544;20;35;-88
17550;18;35;-88
17556;18;35;-88
17562;16;35;-108
17568;16;35;-108
17574;14;35;-108
17580;14;35;-108
17586;12;35;-108
17592;11;35;-108
17598;10;34;-138
17604;9;34;-138
17610;8;34;-138
17616;6;34;-138
17622;6;34;-138
17628;4;31;-151
17634;3;31;-151
17640;2;31;-151
17646;1;31;-151
17652;0;31;-151
17658;-2;31;-151
17664;-3;34;-158
17670;-4;34;-158
17676;-5;34;-158
17682;-6;34;-158
17688;-7;34;-158
17694;-8;32;-146
17700;-9;32;-146
17706;-10;32;-146
17712;-12;32;-146
17718;-13;32;-146
17724;-14;32;-146
17730;-15;32;-146
17736;-16;32;-146
17742;-16;32;-146
17748;-17;32;-146
17754;-18;32;-146
17760;-19;37;-105
17766;-20;37;-105
17772;-20;37;-105
17778;-21;37;-105
17784;-22;37;-105
17790;-22;37;-105
17796;-23;37;-105
17802;-23;38;-81
17808;-24;38;-81
17814;-24;38;-81
17820;-25;38;-81
17826;-25;38;-81
17832;-26;38;-81
17838;-26;36;-63
17844;-26;36;-63
17850;-26;36;-63
17856;-26;36;-63
17862;-26;36;-63
17868;-26;36;-63
17874;-26;36;-63
17880;-26;36;-63
17886;-26;36;-63
17892;-26;36;-63
17898;-26;36;-63
17904;-26;36;-63
17910;-26;36;-63
17916;-25;79;8
17922;-25;79;8
17928;-24;79;8
17934;-24;79;8
17940;-23;79;8
17946;-22;79;8
17952;-22;34;70
17958;-22;34;70
17964;-21;34;70
17970;-20;34;70
17979;-19;34;70
17982;-19;33;69
17988;-18;33;69
17994;-18;33;69
18000;-17;33;69
18006;-16;33;69
18012;-15;33;69
18018;-14;33;93
18024;-14;33;93
18030;-13;33;93
18036;-12;33;93
18042;-10;33;93
18048;-9;33;93
18054;-8;37;127
18060;-7;37;127
18066;-6;37;127
18072;-5;37;127
18078;-4;37;127
18084;-3;37;127
18090;-2;36;130
18096;-2;36;130
18102;0;36;130
18108;1;36;130
18114;2;36;130
18120;3;36;130
18126;4;36;127
18135;5;36;127
18141;6;36;127
18147;7;36;127
18153;8;36;127
18159;9;36;130
18165;10;36;130
18171;11;36;130
18177;12;36;130
18183;12;36;130
18189;14;36;130
18195;14;32;121
18201;15;32;121
18207;16;32;121
18213;17;32;121
18219;18;32;121
18225;18;32;121
18231;19;41;95
18237;20;41;95
18243;20;41;95
18249;21;41;95
18252;21;41;95
18258;22;41;95
18264;22;41;95
18270;22;41;95
18276;23;45;68
18282;23;45;68
18288;23;45;68
18294;24;45;68
18300;24;45;68
18306;24;45;68
18312;24;45;68
18318;24;45;68
18324;24;45;68
18330;24;45;68
18336;24;45;68
18342;24;45;68
18348;24;45;68
18354;24;45;68
18360;24;45;68
18366;24;45;68
18372;24;45;68
18378;23;-18229;0
18384;23;-18229;0
18390;22;-18229;0
18396;22;115;-6
18402;22;115;-6
18408;21;115;-6
18414;21;115;-6
18420;20;115;-6
18426;20;115;-6
18432;19;41;-56
18438;18;41;-56
18444;18;41;-56
18450;17;41;-56
18456;16;41;-56
18462;16;41;-56
18465;16;41;-56
18471;15;37;-83
18477;14;37;-83
18483;13;37;-83
18489;12;37;-83
18495;12;37;-83
18504;10;34;-114
18510;9;34;-114
18516;8;34;-114
18522;8;34;-114
18528;6;34;-114
18534;6;34;-114
18540;5;36;-108
18546;4;36;-108
18552;3;36;-108
18558;2;36;-108
18564;2;36;-108
18570;0;36;-108
18576;-1;32;-121
18582;-2;32;-121
18588;-2;32;-121
18594;-3;32;-121
18600;-4;32;-121
18606;-5;32;-121
18612;-6;36;-108
18618;-6;36;-108
18624;-8;36;-108
18630;-8;36;-108
18636;-9;36;-108
18642;-10;33;-118
18651;-11;33;-118
18657;-12;33;-118
18663;-13;33;-118
18669;-14;33;-118
18675;-14;33;-118
18681;-14;33;-118
18687;-15;45;-86
18693;-16;45;-86
18699;-16;45;-86
18705;-17;45;-86
18711;-17;45;-86
18717;-18;45;-86
18723;-18;45;-86
18729;-18;45;-86
18735;-19;45;-86
18741;-19;52;-59
18747;-19;52;-59
18753;-19;52;-59
18759;-20;52;-59
18765;-20;52;-59
18771;-20;52;-59
18777;-20;52;-59
18783;-20;52;-59
18789;-20;52;-59
18795;-20;52;-59
18801;-20;52;-59
18807;-20;52;-59
18813;-20;52;-59
18819;-20;52;-59
18825;-19;-18683;0
18831;-19;-18683;0
18837;-19;-18683;0
18843;-18;-18683;0
18852;-18;107;7
18858;-18;107;7
18864;-18;107;7
18870;-17;107;7
18876;-17;107;7
18882;-16;36;41
18888;-16;36;41
18894;-15;36;41
18900;-14;36;41
