tiempo;error;integral;derivada
29664;0;1000;1
29670;0;2990;1
29676;0;4966;1
29682;0;6929;1
29685;0;7906;1
29691;0;9848;1
29697;0;10000;1
29703;0;10000;1
29709;0;10000;1
29715;0;10000;1
29721;0;10000;1
29727;0;10000;1
29733;0;10000;1
29739;0;10000;1
29745;0;10000;1
29751;0;10000;1
29760;0;10000;1
29769;0;10000;1
29775;0;10000;1
29781;0;10000;1
29787;0;10000;1
29793;0;10000;1
29799;0;10000;1
29805;0;10000;1
29811;0;10000;1
29817;0;10000;1
29823;0;10000;1
29829;0;10000;1
29835;0;10000;1
29841;0;10000;1
29847;0;10000;1
29853;0;10000;1
29859;0;10000;1
29865;0;10000;1
29871;0;10000;1
29877;0;10000;1
29883;0;10000;1
29889;0;10000;1
29895;0;10000;1
29901;0;10000;1
29907;0;10000;1
29913;0;10000;1
29919;0;10000;1
29925;0;10000;1
29931;0;10000;1
29937;0;10000;1
29943;0;10000;1
29949;0;10000;1
29955;0;10000;1
29961;0;10000;1
29967;0;10000;1
29973;0;10000;1
29976;0;10000;1
29982;0;10000;1
29988;0;10000;1
29994;0;10000;1
30000;0;10000;1
30006;0;10000;1
30012;0;10000;1
30018;0;10000;1
30027;0;10000;1
30033;0;10000;1
30039;0;10000;1
30045;0;10000;1
30051;0;10000;1
30057;0;10000;1
30063;0;10000;1
30066;0;10000;1
30072;0;10000;1
30078;0;10000;1
30084;0;10000;1
30090;0;10000;1
30096;0;10000;1
30102;0;10000;1
30108;0;10000;1
30117;0;10000;1
30123;0;10000;1
30129;0;10000;1
30135;0;10000;1
30141;0;10000;1
30144;0;10000;1
30150;0;10000;1
30156;0;10000;1
30162;0;10000;1
30168;0;10000;1
30174;0;10000;1
30180;0;10000;1
30186;0;10000;1
30192;0;10000;1
30198;0;10000;1
30207;0;10000;1
30213;0;10000;1
30219;0;10000;1
30225;0;10000;1
30231;0;10000;1
30237;0;10000;1
30243;0;10000;1
30249;0;10000;1
30255;0;10000;1
30261;0;10000;1
30267;0;10000;1
30273;0;10000;1
30279;0;10000;1
30285;0;10000;1
30291;0;10000;1
30297;0;10000;1
30303;0;10000;1
30309;0;10000;1
30315;0;10000;1
30321;0;10000;1
30330;0;10000;1
30336;0;10000;1
30342;0;10000;1
30348;0;10000;1
30354;0;10000;1
30360;0;10000;0
30366;0;10000;1
30372;0;10000;1
30378;0;10000;1
30384;0;10000;1
30390;0;10000;1
30396;0;10000;0
30402;0;10000;1
30408;0;10000;1
30414;0;10000;1
30420;0;10000;1
30426;0;10000;1
30432;0;10000;1
30435;0;10000;1
30441;0;10000;1
30447;0;10000;1
30453;0;10000;1
30459;0;10000;1
30465;0;10000;1
30471;0;10000;1
30477;0;10000;1
30483;0;10000;1
30489;0;10000;1
30492;0;10000;1
30498;0;10000;1
30504;0;10000;1
30510;0;10000;1
30516;0;10000;1
30522;0;10000;1
30528;0;10000;1
30534;0;10000;1
30540;0;10000;1
30546;0;10000;1
30552;0;10000;1
30558;0;10000;1
30564;0;10000;1
30570;0;10000;1
30576;0;10000;1
30582;0;10000;1
30588;0;10000;1
30594;0;10000;1
30600;0;10000;1
30606;0;10000;1
30612;0;10000;1
30615;0;10000;1
30621;0;10000;1
30627;0;10000;1
30633;0;10000;1
30639;0;10000;1
30645;0;10000;0
30651;0;10000;1
30657;0;10000;1
30663;0;10000;0
30669;0;10000;1
30678;0;10000;0
30684;0;10000;1
30690;0;10000;1
30699;0;10000;1
30705;0;10000;1
30711;0;10000;1
30717;0;10000;1
30723;0;10000;1
30729;0;10000;1
30735;0;10000;1
30741;0;10000;1
30747;0;10000;1
30753;0;10000;1
30759;0;10000;1
30765;0;10000;1
30771;0;10000;1
30780;0;10000;1
30789;0;10000;1
